"OldPath","NewPath","Category","Title"
"platform insights/KONTAVA_PLATFORM_VALUE_MOAT_AUDIT_RUN_2026-06-23.md","docs/product/platform-insights/KONTAVA_PLATFORM_VALUE_MOAT_AUDIT_RUN_2026-06-23.md","docs/product/platform-insights","Kontava/AqStoqFlow Platform Value, Moat, And Daily Adoption Audit Run"
"moat proposals/AQSTOQFLOW_COMPLIANCE_LAYER_INTEGRATION_PROPOSAL_2026-06-13.md","docs/product/proposals/moat/AQSTOQFLOW_COMPLIANCE_LAYER_INTEGRATION_PROPOSAL_2026-06-13.md","docs/product/proposals/moat","AqStoqFlow Compliance Layer Integration Proposal"
"moat proposals/AQSTOQFLOW_DEEP_PRODUCT_MARKET_UX_PROPOSAL_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_DEEP_PRODUCT_MARKET_UX_PROPOSAL_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Deep Product, Market, UX, and Stakeholder Proposal"
"moat proposals/AQSTOQFLOW_E_INVOICING_INTEGRATION_STAGE_GATE_REPORT_2026-06-13.md","docs/product/proposals/moat/AQSTOQFLOW_E_INVOICING_INTEGRATION_STAGE_GATE_REPORT_2026-06-13.md","docs/product/proposals/moat","AqStoqFlow E-Invoicing Integration Stage-Gate Report"
"moat proposals/AQSTOQFLOW_MODULE_CONTROL_PLANE_SKILL_PROMPT_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_MODULE_CONTROL_PLANE_SKILL_PROMPT_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Module Control Plane Skill Prompt"
"moat proposals/AQSTOQFLOW_MODULE_ORIENTED_SAAS_ANALYTICAL_REPORT_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_MODULE_ORIENTED_SAAS_ANALYTICAL_REPORT_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Module-Oriented SaaS Operating System Proposal"
"moat proposals/AQSTOQFLOW_MODULE_ORIENTED_SAAS_EXECUTION_PLAN_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_MODULE_ORIENTED_SAAS_EXECUTION_PLAN_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Module-Oriented SaaS Execution Plan"
"moat proposals/AQSTOQFLOW_PAYMENT_RECONCILIATION_VALUE_AND_MOAT_REPORT_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_PAYMENT_RECONCILIATION_VALUE_AND_MOAT_REPORT_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Payment Reconciliation Value and Moat Report"
"moat proposals/AQSTOQFLOW_STAKEHOLDER_MARKETING_AND_UX_CHANGE_PROPOSAL_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_STAKEHOLDER_MARKETING_AND_UX_CHANGE_PROPOSAL_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow Stakeholder Marketing, Landing Page, Register, and Login Change Proposal"
"moat proposals/AQSTOQFLOW_UI_COMPLETION_BACKBONE_GAP_REPORT_2026-06-18.md","docs/product/proposals/moat/AQSTOQFLOW_UI_COMPLETION_BACKBONE_GAP_REPORT_2026-06-18.md","docs/product/proposals/moat","AqStoqFlow UI Completion and Backbone Gap Report"
"moat proposals/KONTAVA_BI_CONTRACT_FOUNDATION_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_BI_CONTRACT_FOUNDATION_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava BI Contract Foundation Run Report"
"moat proposals/KONTAVA_BI_CONTRACT_FOUNDATION_SKILL_CREATION_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_BI_CONTRACT_FOUNDATION_SKILL_CREATION_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava BI Contract Foundation Skill Creation Report"
"moat proposals/KONTAVA_BI_MANAGER_ACTION_CENTER_RUN_REPORT_2026-06-21.md","docs/product/proposals/moat/KONTAVA_BI_MANAGER_ACTION_CENTER_RUN_REPORT_2026-06-21.md","docs/product/proposals/moat","Kontava BI Manager Action Center Run Report"
"moat proposals/KONTAVA_BI_PROPOSAL_REPORT_2026-06-19.md","docs/product/proposals/moat/KONTAVA_BI_PROPOSAL_REPORT_2026-06-19.md","docs/product/proposals/moat","Kontava BI Proposal Report"
"moat proposals/KONTAVA_BRAND_NAMING_EXERCISE_2026-06-19.md","docs/product/proposals/moat/KONTAVA_BRAND_NAMING_EXERCISE_2026-06-19.md","docs/product/proposals/moat","Kontava Brand Naming Exercise"
"moat proposals/KONTAVA_BUSINESS_SIGNALS_ACTION_QUEUE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_BUSINESS_SIGNALS_ACTION_QUEUE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Business Signals Action Queue Run Report"
"moat proposals/KONTAVA_CLOSE_ASSURANCE_PAYMENT_RECON_TRUTH_SYSTEM_ROADMAP_PROMPT_2026-06-23.md","docs/product/proposals/moat/KONTAVA_CLOSE_ASSURANCE_PAYMENT_RECON_TRUTH_SYSTEM_ROADMAP_PROMPT_2026-06-23.md","docs/product/proposals/moat","Kontava Close Assurance And Payment Reconciliation Truth-System Roadmap Prompt"
"moat proposals/KONTAVA_CROSS_BOUNDARY_INNOVATION_MOAT_REPORT_2026-06-19.md","docs/product/proposals/moat/KONTAVA_CROSS_BOUNDARY_INNOVATION_MOAT_REPORT_2026-06-19.md","docs/product/proposals/moat","Kontava Cross-Boundary Innovation and Moat Proposal"
"moat proposals/KONTAVA_CROSS_BOUNDARY_PROPOSAL_TO_EXECUTION_ANALYSIS_2026-06-20.md","docs/product/proposals/moat/KONTAVA_CROSS_BOUNDARY_PROPOSAL_TO_EXECUTION_ANALYSIS_2026-06-20.md","docs/product/proposals/moat","Kontava Cross-Boundary Proposal-To-Execution Analysis"
"moat proposals/KONTAVA_EVIDENCE_PROOF_TRAIL_PHASE_1_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_EVIDENCE_PROOF_TRAIL_PHASE_1_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Evidence Proof Trail Phase 1 Run Report"
"moat proposals/KONTAVA_FOUNDATION_GOVERNANCE_PHASE_0_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_FOUNDATION_GOVERNANCE_PHASE_0_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Foundation Governance Phase 0 Run Report"
"moat proposals/KONTAVA_FOUNDATION_SKILLS_SUITE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_FOUNDATION_SKILLS_SUITE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Foundation Skills Suite Run Report"
"moat proposals/KONTAVA_MOAT_BUILD_SUITE_READINESS_REPORT_2026-06-21.md","docs/product/proposals/moat/KONTAVA_MOAT_BUILD_SUITE_READINESS_REPORT_2026-06-21.md","docs/product/proposals/moat","Kontava Moat Build Skills Suite Readiness Report"
"moat proposals/KONTAVA_MOAT_EXECUTION_SKILL_BLUEPRINT_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_EXECUTION_SKILL_BLUEPRINT_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Execution Skill Blueprint"
"moat proposals/KONTAVA_MOAT_EXECUTION_SKILL_BLUEPRINT_PROMPT_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_EXECUTION_SKILL_BLUEPRINT_PROMPT_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Execution Skill Blueprint Prompt"
"moat proposals/KONTAVA_MOAT_EXECUTION_SKILL_PROMPTS_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_EXECUTION_SKILL_PROMPTS_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Execution Skill Prompts"
"moat proposals/KONTAVA_MOAT_EXECUTION_SKILL_PROMPTS_UPGRADED_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_EXECUTION_SKILL_PROMPTS_UPGRADED_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Execution Skill Prompts - Upgraded Pack"
"moat proposals/KONTAVA_MOAT_FOUNDATION_EXECUTION_ROADMAP_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_FOUNDATION_EXECUTION_ROADMAP_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Foundation Execution Roadmap"
"moat proposals/KONTAVA_MOAT_SKILL_SUITE_DEVELOPMENT_BLUEPRINT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_MOAT_SKILL_SUITE_DEVELOPMENT_BLUEPRINT_2026-06-20.md","docs/product/proposals/moat","Kontava Moat Skill Suite Development Blueprint"
"moat proposals/KONTAVA_MOAT_SKILL_SUITE_INSTALL_VALIDATE_EXECUTION_REPORT_2026-06-19.md","docs/product/proposals/moat/KONTAVA_MOAT_SKILL_SUITE_INSTALL_VALIDATE_EXECUTION_REPORT_2026-06-19.md","docs/product/proposals/moat","Kontava Moat Skill Suite Install, Validation, And First Execution Report"
"moat proposals/KONTAVA_MODULE_CONTROL_PLANE_PHASE_3_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_MODULE_CONTROL_PLANE_PHASE_3_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Module Control Plane - Phase 3 Run Report"
"moat proposals/KONTAVA_OWNER_WAR_ROOM_MVP_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_OWNER_WAR_ROOM_MVP_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Owner War Room MVP Run Report"
"moat proposals/KONTAVA_SAFE_REBRAND_GUARDRAIL_NOTE_2026-06-19.md","docs/product/proposals/moat/KONTAVA_SAFE_REBRAND_GUARDRAIL_NOTE_2026-06-19.md","docs/product/proposals/moat","Kontava Safe Rebrand Guardrail Note"
"moat proposals/KONTAVA_SECURITY_REDACTION_GUARD_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SECURITY_REDACTION_GUARD_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Security Redaction Guard Run Report"
"moat proposals/KONTAVA_SEED_BACKFILL_RELEASE_GATE_RERUN_AFTER_BUSINESS_SIGNALS_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SEED_BACKFILL_RELEASE_GATE_RERUN_AFTER_BUSINESS_SIGNALS_2026-06-20.md","docs/product/proposals/moat","Kontava Seed Backfill Release Gate Rerun After Business Signals"
"moat proposals/KONTAVA_SEED_BACKFILL_RELEASE_GATE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SEED_BACKFILL_RELEASE_GATE_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Seed Backfill Release Gate Run Report"
"moat proposals/KONTAVA_SEED_BACKFILL_RELEASE_GATE_STATIC_READINESS_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SEED_BACKFILL_RELEASE_GATE_STATIC_READINESS_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Moat Seed Backfill Release Gate Report"
"moat proposals/KONTAVA_SNAPSHOT_READ_MODELS_PHASE_2_RERUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SNAPSHOT_READ_MODELS_PHASE_2_RERUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Snapshot Read Models - Phase 2 Rerun Report"
"moat proposals/KONTAVA_SNAPSHOT_READ_MODELS_PHASE_2_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SNAPSHOT_READ_MODELS_PHASE_2_RUN_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Snapshot Read Models - Phase 2 Run Report"
"moat proposals/KONTAVA_SNAPSHOT_READ_MODELS_SKILL_UPDATE_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_SNAPSHOT_READ_MODELS_SKILL_UPDATE_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Snapshot Read Models Skill Update Report"
"moat proposals/KONTAVA_TECHNICAL_READINESS_BEFORE_MOAT_EXECUTION_2026-06-19.md","docs/product/proposals/moat/KONTAVA_TECHNICAL_READINESS_BEFORE_MOAT_EXECUTION_2026-06-19.md","docs/product/proposals/moat","Kontava Technical Readiness Before Moat Execution"
"moat proposals/KONTAVA_TWO_GROUP_MOAT_ACTION_PLAN_2026-06-20.md","docs/product/proposals/moat/KONTAVA_TWO_GROUP_MOAT_ACTION_PLAN_2026-06-20.md","docs/product/proposals/moat","Kontava Two-Group Moat Action Plan"
"moat proposals/KONTAVA_TWO_GROUP_SKILL_SUITE_CREATION_INSTALL_VALIDATION_REPORT_2026-06-20.md","docs/product/proposals/moat/KONTAVA_TWO_GROUP_SKILL_SUITE_CREATION_INSTALL_VALIDATION_REPORT_2026-06-20.md","docs/product/proposals/moat","Kontava Two-Group Skill Suite Creation, Installation, and Validation Report"
"moat proposals/STOCKFLOW_MOAT_SKILLS_PROPOSAL_REPORT_2026-06-10.md","docs/product/proposals/moat/STOCKFLOW_MOAT_SKILLS_PROPOSAL_REPORT_2026-06-10.md","docs/product/proposals/moat","StockFlow Moat Skills Proposal Report"
"moat proposals/The Compliance Layer for OHADA SMBs.md","docs/product/proposals/moat/The Compliance Layer for OHADA SMBs.md","docs/product/proposals/moat","The Compliance Layer for OHADA SMBs"
"roadmap/RETACCOSY_OHADA_Strategic_Roadmap_Report.md","docs/product/roadmap/RETACCOSY_OHADA_Strategic_Roadmap_Report.md","docs/product/roadmap","RETACCOSY OHADA Accounting Engine Proposal"
"what-next/AQSTOQFLOW_001_017_PLATFORM_HARDENING_EXECUTION_REPORT_2026-06-14.md","docs/product/strategy/AQSTOQFLOW_001_017_PLATFORM_HARDENING_EXECUTION_REPORT_2026-06-14.md","docs/product/strategy","AqStoqFlow 001-017 Platform Hardening Execution Report"
"docs/AQSTOQFLOW_CURATED_STARTER_COPY_2026-06-08.md","docs/product/strategy/AQSTOQFLOW_CURATED_STARTER_COPY_2026-06-08.md","docs/product/strategy","AQSTOQFLOW Curated Starter Copy"
"docs/COMPREHENSIVE_TECHNOLOGY_RECOMMENDATIONS_FOR_BAKERY_MANAGEMENT_SYSTEM.md","docs/product/strategy/COMPREHENSIVE_TECHNOLOGY_RECOMMENDATIONS_FOR_BAKERY_MANAGEMENT_SYSTEM.md","docs/product/strategy","Comprehensive Technology Recommendations for Enterprise Bakery Inventory & Manufacturing Management System"
"docs/PRODUCTION_SYSTEM_IMPLEMENTATION.md","docs/product/strategy/PRODUCTION_SYSTEM_IMPLEMENTATION.md","docs/product/strategy","Production System Implementation Guide"
"docs/RETACCOSY_DUPLICATE_CLEANUP_EXECUTION_LOG_2026-06-05.md","docs/product/strategy/RETACCOSY_DUPLICATE_CLEANUP_EXECUTION_LOG_2026-06-05.md","docs/product/strategy","RETACCOSY Duplicate Cleanup Execution Log"
"what-next/AQSTOQFLOW_000_SUITE_004_010_GATE_REPORT_2026-06-14.md","docs/product/user-experience/AQSTOQFLOW_000_SUITE_004_010_GATE_REPORT_2026-06-14.md","docs/product/user-experience","AqStoqFlow 000 Suite Gate Report: 004-010"
"what-next/AQSTOQFLOW_014_OFFLINE_POS_SYNC_ARCHITECT_BUILDER_EXECUTION_REPORT_2026-06-15.md","docs/product/user-experience/AQSTOQFLOW_014_OFFLINE_POS_SYNC_ARCHITECT_BUILDER_EXECUTION_REPORT_2026-06-15.md","docs/product/user-experience","AqStoqFlow 014 Offline POS Sync Architect Builder Execution Report"
"what-next/AQSTOQFLOW_DASHBOARD_READ_MODEL_SERVICE_BOUNDARY_REPORT_2026-06-18.md","docs/product/user-experience/AQSTOQFLOW_DASHBOARD_READ_MODEL_SERVICE_BOUNDARY_REPORT_2026-06-18.md","docs/product/user-experience","AqStoqFlow Dashboard Read Model Service-Boundary Report"
"what-next/AQSTOQFLOW_OWNER_MANAGER_FINANCE_LOAD_RECOVERY_REPORT_2026-06-24.md","docs/product/user-experience/AQSTOQFLOW_OWNER_MANAGER_FINANCE_LOAD_RECOVERY_REPORT_2026-06-24.md","docs/product/user-experience","Owner, Manager, and Finance Load Recovery Report - 2026-06-24"
"docs/ENHANCED_PHOTO_STORAGE_AND_COMPANY_SETTINGS_SYSTEM.md","docs/product/user-experience/ENHANCED_PHOTO_STORAGE_AND_COMPANY_SETTINGS_SYSTEM.md","docs/product/user-experience","Enhanced Photo Storage and Company Settings System"
"what-next/exam-suite-runs/EXAM_001_RISK_SUITE_ORCHESTRATOR_RUN_REPORT_2026-06-16.md","docs/product/user-experience/EXAM_001_RISK_SUITE_ORCHESTRATOR_RUN_REPORT_2026-06-16.md","docs/product/user-experience","Exam 001 Risk Suite Orchestrator Report-Mode Run"
"what-next/finance-dashboard-color-semantics-2026-06-19.md","docs/product/user-experience/finance-dashboard-color-semantics-2026-06-19.md","docs/product/user-experience","Finance Dashboard Color Semantics Upgrade"
"docs/INVENTORY_PAGE_UX_REVIEW_2026-05-25.md","docs/product/user-experience/INVENTORY_PAGE_UX_REVIEW_2026-05-25.md","docs/product/user-experience","Inventory Page UX Review"
"what-next/KONTAVA_DASHBOARD_EXPERIENCE_PHASES_8_10_RUN_REPORT_2026-06-24.md","docs/product/user-experience/KONTAVA_DASHBOARD_EXPERIENCE_PHASES_8_10_RUN_REPORT_2026-06-24.md","docs/product/user-experience","Kontava Dashboard Experience Phases 8-10 Run Report"
"docs/LANDING-PAGE-BUILD-REPORT-2026-05.md","docs/product/user-experience/LANDING-PAGE-BUILD-REPORT-2026-05.md","docs/product/user-experience","Landing page build report — May 2026"
"docs/LANDING-PAGE-INSPIRATION-2026-05.md","docs/product/user-experience/LANDING-PAGE-INSPIRATION-2026-05.md","docs/product/user-experience","Landing Page Inspiration Report"
"what-next/PAYMENT_RECON_WORKBENCH_BUILD_LAUNCH_REPORT_2026-06-14.md","docs/product/user-experience/PAYMENT_RECON_WORKBENCH_BUILD_LAUNCH_REPORT_2026-06-14.md","docs/product/user-experience","Payment Reconciliation Workbench Build Launch Report"
"ui-registry.md","docs/product/user-experience/ui-registry.md","docs/product/user-experience","UI Registry"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-1-explicit/without_skill/outputs/ARCHITECTURE.md","docs/prompts/ideas/ARCHITECTURE.md","docs/prompts/ideas","StockFlow Dashboard — Architecture"
"ideas/auth_info.md","docs/prompts/ideas/auth_info.md","docs/prompts/ideas","use this to build a claude auth/athentication skill, Analyze this project’s existing authentication and authorization system, then propose a drastic improvement plan to make it water-tight, robust, professional, modern, secure-by-default, and enterprise-grade."
"ideas/professional-dashboard-creator-workspace/iteration-1/benchmark.md","docs/prompts/ideas/benchmark.md","docs/prompts/ideas","Skill Benchmark: professional-dashboard-creator"
"ideas/dashboard_skill.-instruction.md","docs/prompts/ideas/dashboard_skill.-instruction.md","docs/prompts/ideas","Research 5 world-class SaaS or enterprise software dashboards that represent the highest standard of modern product UI design."
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-1-explicit/with_skill/outputs/DASHBOARD-INSPIRATION.md","docs/prompts/ideas/DASHBOARD-INSPIRATION.md","docs/prompts/ideas","Dashboard Inspiration & Continuity Audit"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-1-explicit/with_skill/outputs/DASHBOARD-SPEC.md","docs/prompts/ideas/DASHBOARD-SPEC.md","docs/prompts/ideas","Dashboard Design Contract"
"ideas/entity_complete.md","docs/prompts/ideas/entity_complete.md","docs/prompts/ideas","professional-create-item-workflow"
"ideas/entity_skill.md","docs/prompts/ideas/entity_skill.md","docs/prompts/ideas","Professional Create Entity Workflow"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-1-explicit/with_skill/outputs/IA-NOTES.md","docs/prompts/ideas/IA-NOTES.md","docs/prompts/ideas","Information Architecture Notes"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-2-implicit/with_skill/outputs/DASHBOARD-INSPIRATION.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-2-implicit-with_/DASHBOARD-INSPIRATION.md","docs/prompts/ideas","DASHBOARD-INSPIRATION.md — StockFlow Admin Home Redesign"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-2-implicit/with_skill/outputs/DASHBOARD-SPEC.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-2-implicit-with_/DASHBOARD-SPEC.md","docs/prompts/ideas","Dashboard Design Contract — StockFlow Admin Home"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-2-implicit/with_skill/outputs/IA-NOTES.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-2-implicit-with_/IA-NOTES.md","docs/prompts/ideas","IA-NOTES.md — Information Architecture for StockFlow Admin Home"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-3-design-led/with_skill/outputs/DASHBOARD-INSPIRATION.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-3-design-led-wit/DASHBOARD-INSPIRATION.md","docs/prompts/ideas","Dashboard Inspiration — StockFlow Stats Page"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-3-design-led/with_skill/outputs/DASHBOARD-SPEC.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-3-design-led-wit/DASHBOARD-SPEC.md","docs/prompts/ideas","Dashboard Design Contract — Stats Page"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-3-design-led/with_skill/outputs/IA-NOTES.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-3-design-led-wit/IA-NOTES.md","docs/prompts/ideas","Information Architecture — Stats Page"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-4-operator-control/with_skill/outputs/DASHBOARD-INSPIRATION.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-4-operator-contr/DASHBOARD-INSPIRATION.md","docs/prompts/ideas","Dashboard Inspiration — StockFlow Branch Manager Control Center"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-4-operator-control/with_skill/outputs/DASHBOARD-SPEC.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-4-operator-contr/DASHBOARD-SPEC.md","docs/prompts/ideas","Branch Manager Control Center — Design Contract"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-4-operator-control/with_skill/outputs/IA-NOTES.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-4-operator-contr/IA-NOTES.md","docs/prompts/ideas","Information Architecture — Branch Manager Control Center"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-5-redesign/with_skill/outputs/DASHBOARD-INSPIRATION.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-5-redesign-with_/DASHBOARD-INSPIRATION.md","docs/prompts/ideas","Dashboard Inspiration — StockFlow Redesign"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-5-redesign/with_skill/outputs/DASHBOARD-SPEC.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-5-redesign-with_/DASHBOARD-SPEC.md","docs/prompts/ideas","StockFlow Dashboard — Design Contract"
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-5-redesign/with_skill/outputs/IA-NOTES.md","docs/prompts/ideas/ideas-professional-dashboard-creator-workspace-iteration-1-eval-5-redesign-with_/IA-NOTES.md","docs/prompts/ideas","Information Architecture — StockFlow Dashboard Redesign"
"ideas/landing-page.md","docs/prompts/ideas/landing-page.md","docs/prompts/ideas","Landing Page Inspiration Report"
"ideas/RBAC_instructions.md","docs/prompts/ideas/RBAC_instructions.md","docs/prompts/ideas","Analyze the existing RBAC, authorization, permissions, roles, scopes, approval workflows, and audit controls in this project, then propose a drastic improvement plan to make access control water-tight, robust, professional, modern, secure-by-default, and enterprise-grade."
"ideas/professional-dashboard-creator-workspace/iteration-1/eval-1-explicit/without_skill/outputs/RUN-NOTES.md","docs/prompts/ideas/RUN-NOTES.md","docs/prompts/ideas","Dashboard Build — Run Notes"
"ideas/sidebar_menu.md","docs/prompts/ideas/sidebar_menu.md","docs/prompts/ideas","Sidebar Menu Inspiration Report"
"ideas/system_anaylysis_info.md","docs/prompts/ideas/system_anaylysis_info.md","docs/prompts/ideas","Analyze this project’s existing component, data-flow, and feature architecture, then design and execute a step-by-step improvement plan for building complete, professional, modern, and maintainable components in a Next.js App Router system using Prisma, server actions, services, TanStack Query hooks, and UI components."
"modifications/notification-provider-modernization-prompt.md","docs/prompts/modifications/notification-provider-modernization-prompt.md","docs/prompts/modifications","Notification Provider Modernization Prompt"
"what-next/AQSTOQFLOW_000_017_SKILL_SUITE_INSTALL_REPORT_2026-06-14.md","docs/prompts/skills/AQSTOQFLOW_000_017_SKILL_SUITE_INSTALL_REPORT_2026-06-14.md","docs/prompts/skills","AqStoqFlow 000-017 Skill Suite Install Report"
"what-next/AQSTOQFLOW_010_INVENTORY_BOUNDARY_GATE_SKILL_EXECUTION_REPORT_2026-06-15.md","docs/prompts/skills/AQSTOQFLOW_010_INVENTORY_BOUNDARY_GATE_SKILL_EXECUTION_REPORT_2026-06-15.md","docs/prompts/skills","AqStoqFlow 010 Inventory Boundary Gate Skill Execution Report"
"what-next/AQSTOQFLOW_014_OFFLINE_POS_SYNC_ARCHITECT_BUILDER_PROMPT_REPORT_2026-06-15.md","docs/prompts/skills/AQSTOQFLOW_014_OFFLINE_POS_SYNC_ARCHITECT_BUILDER_PROMPT_REPORT_2026-06-15.md","docs/prompts/skills","AqStoqFlow 014 Offline POS Sync Architect Builder Prompt Report"
"what-next/AQSTOQFLOW_CERTIFICATION_ASSURANCE_HARDENER_SKILL_RUN_REPORT_2026-06-16.md","docs/prompts/skills/AQSTOQFLOW_CERTIFICATION_ASSURANCE_HARDENER_SKILL_RUN_REPORT_2026-06-16.md","docs/prompts/skills","AqStoqFlow Certification Assurance Hardener Skill Run Report"
"what-next/AQSTOQFLOW_CLOSE_ASSURANCE_SKILL_SUITE_INSTALL_REPORT_2026-06-15.md","docs/prompts/skills/AQSTOQFLOW_CLOSE_ASSURANCE_SKILL_SUITE_INSTALL_REPORT_2026-06-15.md","docs/prompts/skills","AqStoqFlow Close & Assurance Skill Suite Install Report"
"what-next/AQSTOQFLOW_CLOSE_PAYMENT_TRUTH_SYSTEM_SYNTHESIS_AND_SKILL_SUITE_2026-06-23.md","docs/prompts/skills/AQSTOQFLOW_CLOSE_PAYMENT_TRUTH_SYSTEM_SYNTHESIS_AND_SKILL_SUITE_2026-06-23.md","docs/prompts/skills","AqStoqFlow Close Assurance And Payment Reconciliation Truth-System Synthesis And Skill Suite"
"what-next/AQSTOQFLOW_EXAM_RISK_REMEDIATION_SKILL_SUITE_REPORT_2026-06-16.md","docs/prompts/skills/AQSTOQFLOW_EXAM_RISK_REMEDIATION_SKILL_SUITE_REPORT_2026-06-16.md","docs/prompts/skills","AqStoqFlow Exam Risk-Remediation Skill Suite"
"what-next/AQSTOQFLOW_EXAM_RISK_REMEDIATION_SKILL_SUITE_RUN_REPORT_2026-06-16.md","docs/prompts/skills/AQSTOQFLOW_EXAM_RISK_REMEDIATION_SKILL_SUITE_RUN_REPORT_2026-06-16.md","docs/prompts/skills","AqStoqFlow Exam Risk-Remediation Skill Suite Run Report"
"what-next/payroll/AQSTOQFLOW_HR_PAYROLL_EXPERT_GRADE_IMPLEMENTATION_PROMPT_SUITE_2026-06-25.md","docs/prompts/skills/AQSTOQFLOW_HR_PAYROLL_EXPERT_GRADE_IMPLEMENTATION_PROMPT_SUITE_2026-06-25.md","docs/prompts/skills","AqStoqFlow HR/Payroll Expert-Grade Implementation Prompt Suite"
